row_id,text,disease,provenance,derived_from,group_id,symptom_terms,source_name,source_url,source_section,source_quote,source_fetched_at,source_note
malaria-para-014,"i have been having feeling confused, fits, shortness of breath, fatigue, a high temperature and a headache for about a week",malaria,paraphrase,malaria-comb-012,malaria-comb-012,confusion|fatigue|fever|headache|seizures|shortness of breath,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Overview,"Symptoms can be mild or life-threatening. Mild symptoms are fever, chills and headache. Severe symptoms include fatigue, confusion, seizures, and difficulty breathing.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-012. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-015,"she has had fits, chills and pain in my head for several days now",malaria,paraphrase,malaria-comb-013,malaria-comb-013,chills|headache|seizures,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Overview,"Symptoms can be mild or life-threatening. Mild symptoms are fever, chills and headache. Severe symptoms include fatigue, confusion, seizures, and difficulty breathing.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-013. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-016,"altered mental status, tiredness, a fever, shortness of breath, chills and seizures for three days",malaria,paraphrase,malaria-comb-014,malaria-comb-014,chills|confusion|fatigue|fever|seizures|shortness of breath,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Overview,"Symptoms can be mild or life-threatening. Mild symptoms are fever, chills and headache. Severe symptoms include fatigue, confusion, seizures, and difficulty breathing.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-014. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-017,"i have altered mental status, seizures, trouble catching my breath and chills",malaria,paraphrase,malaria-comb-015,malaria-comb-015,chills|confusion|seizures|shortness of breath,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Overview,"Symptoms can be mild or life-threatening. Mild symptoms are fever, chills and headache. Severe symptoms include fatigue, confusion, seizures, and difficulty breathing.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-015. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-018,"she has had no energy, chills and difficulty breathing for the past two days",malaria,paraphrase,malaria-comb-016,malaria-comb-016,chills|fatigue|shortness of breath,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Symptoms,"The most common early symptoms of malaria are fever, headache and chills. Symptoms usually start within 10–15 days of getting bitten by an infected mosquito. Symptoms may be mild for some people, especially for those who have had a malaria infection before. Because some malaria symptoms are not specific, getting tested early is important. Some types of malaria can cause severe illness and death. Infants, children under 5 years, pregnant women, travellers and people with HIV or AIDS are at higher risk. Severe symptoms include: extreme tiredness and fatigue impaired consciousness multiple convulsions difficulty breathing dark or bloody urine jaundice (yellowing of the eyes and skin) abnormal bleeding. People with severe symptoms should get emergency care right away. Getting treatment early for mild malaria can stop the infection from becoming severe. Malaria infection during pregnancy can also cause premature delivery or delivery of a baby with low birth weight.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-016. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-019,"throwing up, feeling sick to my stomach, loose stools, altered mental status, head pain, feeling feverish, fits, tiredness, sore muscles and the chills for several days now",malaria,paraphrase,malaria-src-001,malaria-src-001,chills|confusion|diarrhea|fatigue|fever|headache|muscle pain|nausea|seizures|vomiting,CDC Malaria About,https://www.cdc.gov/malaria/about/index.html,Symptoms,"Malaria symptoms range from very mild illness to severe disease and even death. Early symptoms can include: Fever and flu-like illness Chills Headache, muscle aches, and tiredness Nausea, vomiting, and diarrhea may also occur If not treated quickly, the infection can become severe. Severe symptoms can include Kidney failure Seizures Mental confusion Coma",2026-09-19T01:48:28.961858+00:00,"Wording variant of malaria-src-001. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-020,"i started with chills, confusion, shortness of breath, a headache, seizures, a high temperature and no energy for the past two days",malaria,paraphrase,malaria-src-002,malaria-src-002,chills|confusion|fatigue|fever|headache|seizures|shortness of breath,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Overview,"Symptoms can be mild or life-threatening. Mild symptoms are fever, chills and headache. Severe symptoms include fatigue, confusion, seizures, and difficulty breathing.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-src-002. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-021,"she has had yellow eyes, chills, a high temperature, pain in my head, bleeding, difficulty breathing and feeling tired since yesterday",malaria,paraphrase,malaria-src-003,malaria-src-003,bleeding|chills|fatigue|fever|headache|jaundice|shortness of breath,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Symptoms,"The most common early symptoms of malaria are fever, headache and chills. Symptoms usually start within 10–15 days of getting bitten by an infected mosquito. Symptoms may be mild for some people, especially for those who have had a malaria infection before. Because some malaria symptoms are not specific, getting tested early is important. Some types of malaria can cause severe illness and death. Infants, children under 5 years, pregnant women, travellers and people with HIV or AIDS are at higher risk. Severe symptoms include: extreme tiredness and fatigue impaired consciousness multiple convulsions difficulty breathing dark or bloody urine jaundice (yellowing of the eyes and skin) abnormal bleeding. People with severe symptoms should get emergency care right away. Getting treatment early for mild malaria can stop the infection from becoming severe. Malaria infection during pregnancy can also cause premature delivery or delivery of a baby with low birth weight.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-src-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-022,"he has a high temperature, feeling nauseous and shivering",malaria,paraphrase,malaria-comb-001,malaria-comb-001,chills|fever|nausea,CDC Malaria About,https://www.cdc.gov/malaria/about/index.html,Symptoms,"Malaria symptoms range from very mild illness to severe disease and even death. Early symptoms can include: Fever and flu-like illness Chills Headache, muscle aches, and tiredness Nausea, vomiting, and diarrhea may also occur If not treated quickly, the infection can become severe. Severe symptoms can include Kidney failure Seizures Mental confusion Coma",2026-09-19T01:48:28.961858+00:00,"Wording variant of malaria-comb-001. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-023,"she has had a headache, fits and a high temperature for several days now",malaria,paraphrase,malaria-comb-002,malaria-comb-002,fever|headache|seizures,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Overview,"Symptoms can be mild or life-threatening. Mild symptoms are fever, chills and headache. Severe symptoms include fatigue, confusion, seizures, and difficulty breathing.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-002. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
malaria-para-024,"i am experiencing bleeding gums, chills and no energy",malaria,paraphrase,malaria-comb-003,malaria-comb-003,bleeding|chills|fatigue,WHO Malaria Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/malaria,Symptoms,"The most common early symptoms of malaria are fever, headache and chills. Symptoms usually start within 10–15 days of getting bitten by an infected mosquito. Symptoms may be mild for some people, especially for those who have had a malaria infection before. Because some malaria symptoms are not specific, getting tested early is important. Some types of malaria can cause severe illness and death. Infants, children under 5 years, pregnant women, travellers and people with HIV or AIDS are at higher risk. Severe symptoms include: extreme tiredness and fatigue impaired consciousness multiple convulsions difficulty breathing dark or bloody urine jaundice (yellowing of the eyes and skin) abnormal bleeding. People with severe symptoms should get emergency care right away. Getting treatment early for mild malaria can stop the infection from becoming severe. Malaria infection during pregnancy can also cause premature delivery or delivery of a baby with low birth weight.",2026-09-19T01:48:29.317930+00:00,"Wording variant of malaria-comb-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
